Number Of Games,Average Reward,High Score
118,-8.64406779661017,5
119,-8.655462184873949,5
120,-8.666666666666666,5
121,-8.677685950413224,5
122,-8.688524590163935,5
123,-8.617886178861788,5
124,-8.548387096774194,5
125,-8.56,5
126,-8.571428571428571,5
127,-8.582677165354331,5
128,-8.59375,5
129,-8.604651162790697,5
130,-8.615384615384615,5
131,-8.625954198473282,5
132,-8.56060606060606,5
133,-8.496240601503759,5
134,-8.507462686567164,5
135,-8.444444444444445,5
136,-8.382352941176471,5
137,-8.321167883211679,5
138,-8.18840579710145,10
139,-8.201438848920864,10
140,-8.071428571428571,10
141,-8.085106382978724,10
142,-8.028169014084508,10
143,-7.972027972027972,10
144,-7.847222222222222,10
145,-7.862068965517241,10
146,-7.739726027397261,10
147,-7.687074829931973,10
148,-7.635135135135135,10
149,-7.583892617449664,10
150,-7.466666666666667,10
151,-7.483443708609271,10
152,-7.5,10
153,-7.516339869281046,10
154,-7.402597402597403,10
155,-7.419354838709677,10
156,-7.435897435897436,10
157,-7.452229299363057,10
158,-7.468354430379747,10
159,-7.484276729559748,10
160,-7.4375,10
161,-7.329192546583851,10
162,-7.283950617283951,10
163,-7.300613496932515,10
164,-7.195121951219512,10
165,-7.151515151515151,10
166,-7.108433734939759,10
167,-7.005988023952096,10
168,-7.023809523809524,10
169,-6.923076923076923,10
170,-6.882352941176471,10
171,-6.783625730994152,10
172,-6.8023255813953485,10
173,-6.820809248554913,10
174,-6.494252873563219,30
175,-6.457142857142857,30
176,-6.25,30
177,-6.15819209039548,30
178,-6.123595505617978,30
179,-5.921787709497207,30
180,-5.944444444444445,30
181,-5.856353591160221,30
182,-5.8791208791208796,30
183,-5.628415300546448,30
184,-5.434782608695652,30
185,-5.405405405405405,30
186,-5.376344086021505,30
187,-5.294117647058823,30
188,-5.319148936170213,30
189,-5.132275132275132,30
190,-4.947368421052632,30
191,-4.9214659685863875,30
192,-4.739583333333333,30
193,-4.766839378238342,30
194,-4.793814432989691,30
195,-4.769230769230769,30
196,-4.438775510204081,35
197,-4.365482233502538,35
198,-4.343434343434343,35
199,-4.271356783919598,35
200,-4.25,35
201,-4.079601990049751,35
202,-3.9603960396039604,35
203,-3.4482758620689653,55
204,-3.1372549019607843,55
205,-3.073170731707317,55
206,-2.766990291262136,55
207,-2.753623188405797,55
208,-2.7403846153846154,55
209,-2.6794258373205744,55
210,-2.1904761904761907,55
211,-1.9431279620853081,55
212,-1.9339622641509433,55
213,-1.971830985915493,55
214,-1.8691588785046729,55
215,-1.069767441860465,90
216,-1.0648148148148149,90
217,-0.6912442396313364,90
218,-0.6880733944954128,90
219,-0.639269406392694,90
220,-0.5909090909090909,90
221,0.0,90
222,-0.04504504504504504,90
223,0.2242152466367713,90
224,0.44642857142857145,90
225,0.9333333333333333,90
226,1.1504424778761062,90
227,1.3215859030837005,90
228,1.7543859649122806,90
229,1.7903930131004366,90
230,1.7391304347826086,90
231,1.6883116883116882,90
232,2.1982758620689653,90
233,2.3605150214592276,90
234,2.393162393162393,90
235,2.4680851063829787,90
236,2.711864406779661,90
237,2.742616033755274,90
238,2.73109243697479,90
239,2.6778242677824267,90
240,2.75,90
241,2.904564315352697,90
242,3.2231404958677685,90
243,3.3333333333333335,90
244,3.5245901639344264,90
245,3.510204081632653,90
246,3.658536585365854,90
247,3.603238866396761,90
248,3.870967741935484,90
249,3.895582329317269,90
250,3.88,90
251,4.0239043824701195,90
252,4.761904761904762,100
253,4.822134387351778,100
254,5.0,100
255,5.215686274509804,100
256,5.625,100
257,5.642023346303502,100
258,5.658914728682171,100
259,6.023166023166024,100
260,6.038461538461538,100
261,6.015325670498084,100
262,6.030534351145038,100
263,6.0456273764258555,100
264,5.984848484848484,100
265,6.264150943396227,100
266,6.466165413533835,100
267,6.704119850187266,100
268,6.67910447761194,100
269,6.654275092936803,100
270,6.777777777777778,100
271,7.011070110701107,100
272,7.205882352941177,100
273,7.252747252747253,100
274,7.810218978102189,100
275,7.890909090909091,100
276,8.26086956521739,100
277,8.303249097472925,100
278,8.56115107913669,100
279,8.67383512544803,100
280,8.75,100
281,8.790035587188612,100
282,8.900709219858156,100
283,8.8339222614841,100
284,8.80281690140845,100
285,9.052631578947368,100
286,9.160839160839162,100
287,9.16376306620209,100
288,9.51388888888889,100
289,9.584775086505191,100
290,9.586206896551724,100
291,9.621993127147766,100
292,9.623287671232877,100
293,9.726962457337883,100
294,10.068027210884354,100
295,10.169491525423728,100
296,10.16891891891892,100
297,10.437710437710438,100
298,10.46979865771812,100
299,10.735785953177258,100
300,10.933333333333334,100
301,10.930232558139535,100
302,11.026490066225165,100
303,11.188118811881187,100
304,11.348684210526315,100
305,11.442622950819672,100
306,11.797385620915033,100
307,11.986970684039088,100
308,12.824675324675324,140
309,12.880258899676376,140
310,13.129032258064516,140
311,13.2475884244373,140
312,13.333333333333334,140
313,13.610223642172524,140
314,13.694267515923567,140
315,14.063492063492063,140
316,14.082278481012658,140
317,14.479495268138802,140
318,14.622641509433961,140
319,14.890282131661442,140
320,14.84375,140
321,14.766355140186915,140
322,14.937888198757763,140
323,14.922600619195046,140
324,14.938271604938272,140
325,15.23076923076923,140
326,15.368098159509202,140
327,15.351681957186544,140
328,15.487804878048781,140
329,15.80547112462006,140
330,16.21212121212121,140
331,16.253776435045317,140
332,16.596385542168676,140
333,16.876876876876878,140
334,17.035928143712574,140
335,17.34328358208955,140
336,17.291666666666668,140
337,17.41839762611276,140
338,17.72189349112426,140
339,18.023598820058996,140
340,18.0,140
341,18.73900293255132,140
342,18.88888888888889,140
343,19.037900874635568,140
344,19.33139534883721,140
345,19.652173913043477,140
346,19.826589595375722,140
347,20.05763688760807,140
348,20.316091954022987,140
349,20.401146131805156,140
350,20.714285714285715,140
351,20.826210826210826,140
352,21.136363636363637,140
353,21.41643059490085,140
354,21.55367231638418,140
355,21.6056338028169,140
356,21.51685393258427,140
357,21.51260504201681,140
358,21.731843575418996,140
359,21.754874651810585,140
360,21.833333333333332,140
361,22.132963988919666,140
362,22.18232044198895,140
363,22.176308539944902,140
364,22.142857142857142,140
365,22.08219178082192,140
366,22.049180327868854,140
367,22.17983651226158,140
368,22.309782608695652,140
369,22.33062330623306,140
370,22.45945945945946,140
371,22.93800539083558,140
372,22.983870967741936,140
373,23.083109919571047,140
374,23.315508021390375,140
375,23.36,140
376,23.404255319148938,140
377,23.52785145888594,140
378,23.650793650793652,140
379,23.720316622691293,140
380,23.789473684210527,140
381,24.015748031496063,140
382,23.952879581151834,140
383,24.046997389033944,140
384,24.296875,140
385,24.545454545454547,140
386,24.61139896373057,140
387,24.54780361757106,140
388,24.536082474226806,140
389,24.832904884318765,140
390,24.94871794871795,140
391,24.93606138107417,140
392,25.025510204081634,140
393,25.0381679389313,140
394,25.15228426395939,140
395,25.29113924050633,140
396,25.27777777777778,140
397,25.239294710327457,140
398,25.42713567839196,140
399,25.51378446115288,140
400,25.425,140
401,25.486284289276806,140
402,25.746268656716417,140
403,25.806451612903224,140
404,25.915841584158414,140
405,25.925925925925927,140
406,26.133004926108374,140
407,26.142506142506143,140
408,26.127450980392158,140
409,26.356968215158926,140
410,26.48780487804878,140
411,26.59367396593674,140
412,26.844660194174757,140
413,26.92493946731235,140
414,26.908212560386474,140
415,27.180722891566266,140
416,27.235576923076923,140
417,27.38609112709832,140
418,27.679425837320576,140
419,27.684964200477328,140
420,27.761904761904763,140
421,27.767220902612827,140
422,28.104265402843602,140
423,28.17966903073286,140
424,28.13679245283019,140
425,28.04705882352941,140
426,28.169014084507044,140
427,28.10304449648712,140
428,28.154205607476637,140
429,28.36829836829837,140
430,28.348837209302324,140
431,28.37587006960557,140
432,28.40277777777778,140
433,28.36027713625866,140
434,28.410138248847925,140
435,28.528735632183906,140
436,28.623853211009173,140
437,28.558352402745996,140
438,28.58447488584475,140
439,28.56492027334852,140
440,28.59090909090909,140
441,28.707482993197278,140
442,28.665158371040725,140
443,28.75846501128668,140
444,28.82882882882883,140
445,28.876404494382022,140
446,28.81165919282511,140
447,28.90380313199105,140
448,28.928571428571427,140
449,28.93095768374165,140
450,29.044444444444444,140
451,29.09090909090909,140
452,29.115044247787612,140
453,29.271523178807946,140
454,29.405286343612335,140
455,29.384615384615383,140
456,29.29824561403509,140
457,29.431072210065647,140
458,29.541484716157207,140
459,29.62962962962963,140
460,29.630434782608695,140
461,29.913232104121477,140
462,30.02164502164502,140
463,30.151187904967603,140
464,30.323275862068964,140
465,30.365591397849464,140
466,30.493562231759658,140
467,30.57815845824411,140
468,30.641025641025642,140
469,30.70362473347548,140
470,30.638297872340427,140
471,30.59447983014862,140
472,30.635593220338983,140
473,30.570824524312897,140
474,30.569620253164558,140
475,30.526315789473685,140
476,30.50420168067227,140
477,30.52410901467505,140
478,30.523012552301257,140
479,30.7098121085595,140
480,30.75,140
481,30.727650727650726,140
482,30.726141078838175,140
483,30.74534161490683,140
484,30.723140495867767,140
485,30.742268041237114,140
486,30.80246913580247,140
487,30.759753593429156,140
488,30.67622950819672,140
489,30.67484662576687,140
490,30.816326530612244,140
491,30.814663951120163,140
492,30.89430894308943,140
493,30.912778904665313,140
494,30.870445344129553,140
495,30.92929292929293,140
496,30.947580645161292,140
497,31.026156941649898,140
498,31.14457831325301,140
499,31.20240480961924,140
500,31.22,140
501,31.3373253493014,140
502,31.35458167330677,140
503,31.411530815109344,140
504,31.38888888888889,140
505,31.504950495049506,140
506,31.52173913043478,140
507,31.558185404339252,140
508,31.69291338582677,140
509,31.768172888015716,140
510,31.80392156862745,140
511,31.819960861056753,140
512,31.7578125,140
513,31.773879142300196,140
514,31.770428015564203,140
515,31.825242718446603,140
516,31.76356589147287,140
517,31.740812379110253,140
518,31.795366795366796,140
519,31.8111753371869,140
520,31.846153846153847,140
521,31.765834932821498,140
522,31.7816091954023,140
523,31.778202676864243,140
524,31.717557251908396,140
525,31.695238095238096,140
526,31.787072243346007,140
527,31.802656546489562,140
528,31.83712121212121,140
529,31.852551984877127,140
530,31.849056603773583,140
531,31.807909604519775,140
532,31.785714285714285,140
533,31.744840525328332,140
534,31.704119850187265,140
535,31.83177570093458,140
536,31.940298507462686,140
537,32.04841713221602,140
538,32.13754646840149,140
539,32.15213358070501,140
540,32.31481481481482,140
541,32.32902033271719,140
542,32.28782287822878,140
543,32.209944751381215,140
544,32.205882352941174,140
545,32.23853211009175,140
546,32.234432234432234,140
547,32.30347349177331,140
548,32.372262773722625,140
549,32.60473588342441,140
550,32.836363636363636,140
551,32.831215970961885,140
552,32.844202898550726,140
553,32.91139240506329,140
554,32.83393501805054,140
555,32.846846846846844,140
556,32.78776978417266,140
557,32.998204667863554,140
558,33.24372759856631,140
559,33.43470483005367,140
560,33.482142857142854,140
561,33.60071301247772,140
562,33.66548042704626,140
563,33.69449378330373,140
564,33.705673758865245,140
565,33.6283185840708,140
566,33.56890459363957,140
567,33.72134038800706,140
568,33.66197183098591,140
569,33.63796133567663,140
570,33.578947368421055,140
571,33.537653239929945,140
572,33.54895104895105,140
573,33.525305410122165,140
574,33.501742160278745,140
575,33.51304347826087,140
576,33.55902777777778,140
577,33.483535528596185,140
578,33.5121107266436,140
579,33.747841105354055,140
580,33.724137931034484,140
581,33.820998278829606,140
582,34.054982817869416,140
583,34.23670668953688,140
584,34.31506849315068,140
585,34.29059829059829,140
586,34.31740614334471,140
587,34.32708688245315,140
588,34.42176870748299,140
589,34.431239388794566,140
590,34.40677966101695,140
591,34.39932318104907,140
592,34.5777027027027,140
593,34.654300168634066,140
594,34.68013468013468,140
595,35.142857142857146,160
596,35.151006711409394,160
597,35.19262981574539,160
598,35.2675585284281,160
599,35.30884808013356,160
600,35.38333333333333,160
601,35.45757071547421,160
602,35.415282392026576,160
603,35.50580431177446,160
604,35.645695364238414,160
605,35.68595041322314,160
606,35.84158415841584,160
607,35.88138385502471,160
608,35.953947368421055,160
609,36.00985221674877,160
610,36.049180327868854,160
611,36.08837970540098,160
612,36.04575163398693,160
613,36.101141924959215,160
614,36.384364820846905,160
615,36.45528455284553,160
616,36.4448051948052,160
617,36.499189627228525,160
618,36.55339805825243,160
619,36.52665589660743,160
620,36.5,160
621,36.4573268921095,160
622,36.41479099678457,160
623,36.43659711075441,160
624,36.5224358974359,160
625,36.592,160
626,36.533546325878596,160
627,36.58692185007975,160
628,36.544585987261144,160
629,36.56597774244833,160
630,36.63492063492063,160
631,36.76703645007924,160
632,36.77215189873418,160
633,36.72985781990521,160
634,36.70347003154574,160
635,36.724409448818896,160
636,36.74528301886792,160
637,36.7032967032967,160
638,36.78683385579937,160
639,36.72926447574335,160
640,36.671875,160
641,36.708268330733226,160
642,36.822429906542055,160
643,36.79626749611197,160
644,36.87888198757764,160
645,36.89922480620155,160
646,36.919504643962846,160
647,37.09428129829985,160
648,37.23765432098765,160
649,37.395993836671806,160
650,37.53846153846154,160
651,37.6036866359447,160
652,37.622699386503065,160
653,37.58039816232772,160
654,37.56880733944954,160
655,37.61832061068702,160
656,37.59146341463415,160
657,37.51902587519026,160
658,37.58358662613982,160
659,37.64795144157815,160
660,37.74242424242424,160
661,37.92738275340393,160
662,38.081570996978854,160
663,38.17496229260935,160
664,38.11746987951807,160
665,38.10526315789474,160
666,38.048048048048045,160
667,38.02098950524738,160
668,38.12874251497006,160
669,38.176382660687594,160
670,38.32835820895522,160
671,38.33084947839046,160
672,38.31845238095238,160
673,38.454680534918275,160
674,38.45697329376855,160
675,38.474074074074075,160
676,38.6094674556213,160
677,38.685376661742986,160
678,38.82005899705015,160
679,38.96907216494845,160
680,39.0,160
681,39.01615271659325,160
682,39.04692082111437,160
683,39.311859443631036,160
684,39.37134502923977,160
685,39.48905109489051,160
686,39.650145772594755,160
687,39.62154294032023,160
688,39.69476744186046,160
689,39.796806966618284,160
690,39.7536231884058,160
691,39.71056439942113,160
692,39.75433526011561,160
693,39.725829725829726,160
694,39.82708933717579,160
695,39.827338129496404,160
696,39.85632183908046,160
697,39.89956958393113,160
698,39.88538681948424,160
699,39.899856938483545,160
700,40.0,160
701,39.98573466476462,160
702,40.042735042735046,160
703,40.071123755334284,160
704,40.12784090909091,160
705,40.08510638297872,160
706,40.05665722379604,160
707,40.113154172560115,160
708,40.16949152542373,160
709,40.112834978843445,160
710,40.098591549295776,160
711,40.056258790436004,160
712,39.985955056179776,160
713,39.915848527349226,160
714,40.02801120448179,160
715,40.05594405594405,160
716,40.20949720670391,160
717,40.390516039051604,160
718,40.389972144846794,160
719,40.403337969401946,160
720,40.52777777777778,160
721,40.527045769764214,160
722,40.664819944598335,160
723,40.76071922544951,160
724,40.81491712707182,160
725,40.91034482758621,160
726,41.00550964187328,160
727,41.01788170563962,160
728,41.043956043956044,160
729,41.08367626886145,160
730,41.04109589041096,160
731,41.05335157318741,160
732,41.0655737704918,160
733,41.036834924965895,160
734,41.130790190735695,160
735,41.10204081632653,160
736,41.05978260869565,160
737,41.03120759837178,160
738,41.13821138211382,160
739,41.13667117726658,160
740,41.0945945945946,160
741,41.37651821862348,160
742,41.509433962264154,160
743,41.49394347240915,160
744,41.586021505376344,160
745,41.59731543624161,160
746,41.64879356568365,160
747,41.659973226238286,160
748,41.69786096256684,160
749,41.735647530040055,160
750,41.76,160
751,41.71770972037284,160
752,41.72872340425532,160
753,41.79282868525896,160
754,41.790450928381965,160
755,41.735099337748345,160
756,41.7989417989418,160
757,41.94187582562748,160
758,41.92612137203166,160
759,41.87088274044796,160
760,41.94736842105263,160
761,41.97109067017083,160
762,41.99475065616798,160
763,41.96592398427261,160
764,42.00261780104712,160
765,41.97385620915033,160
766,42.010443864229764,160
767,41.942633637548894,160
768,42.018229166666664,160
769,42.00260078023407,160
770,41.96103896103896,160
771,42.023346303501945,160
772,42.05958549222798,160
773,42.06985769728331,160
774,42.17054263565891,160
775,42.15483870967742,160
776,42.13917525773196,160
777,42.14929214929215,160
778,42.13367609254499,160
779,42.10526315789474,160
780,42.17948717948718,160
781,42.12548015364917,160
782,42.084398976982094,160
783,42.10727969348659,160
784,42.19387755102041,160
785,42.1656050955414,160
786,42.12468193384224,160
787,42.16010165184244,160
788,42.09390862944162,160
789,42.14195183776933,160
790,42.24050632911393,160
791,42.22503160556258,160
792,42.20959595959596,160
793,42.295081967213115,160
794,42.241813602015114,160
795,42.25157232704402,160
796,42.24874371859296,160
797,42.24592220828105,160
798,42.205513784461154,160
799,42.365456821026285,160
800,42.3625,160
801,42.37203495630462,160
802,42.36907730673317,160
803,42.378580323785805,160
804,42.38805970149254,160
805,42.34782608695652,160
806,42.406947890818856,160
807,42.540272614622054,160
808,42.62376237623762,160
809,42.60815822002472,160
810,42.65432098765432,160
811,42.70036991368681,160
812,42.68472906403941,160
813,42.66912669126691,160
814,42.65356265356265,160
815,42.71165644171779,160
816,42.7328431372549,160
817,42.83965728274174,160
818,42.92176039119804,160
819,42.9059829059829,160
820,42.91463414634146,160
821,42.886723507917175,160
822,42.858880778588805,160
823,42.85540704738761,160
824,42.9247572815534,160
825,42.981818181818184,160
826,43.002421307506054,160
827,43.01088270858525,160
828,43.10386473429951,160
829,43.07599517490953,160
830,43.024096385542165,160
831,43.05655836341757,160
832,43.01682692307692,160
833,43.06122448979592,160
834,43.16546762589928,160
835,43.16167664670659,160
836,43.217703349282296,160
837,43.213859020310636,160
838,43.25775656324582,160
839,43.2300357568534,160
840,43.19047619047619,160
841,43.17479191438763,160
842,43.17102137767221,160
843,43.226571767497035,160
844,43.22274881516588,160
845,43.289940828402365,160
846,43.25059101654846,160
847,43.27036599763873,160
848,43.325471698113205,160
849,43.2979976442874,160
850,43.34117647058824,160
851,43.38425381903643,160
852,43.509389671361504,160
853,43.458382180539274,160
854,43.430913348946135,160
855,43.42690058479532,160
856,43.4696261682243,160
857,43.628938156359396,160
858,43.624708624708624,160
859,43.655413271245635,160
860,43.72093023255814,160
861,43.70499419279907,160
862,43.77030162412993,160
863,43.70799536500579,160
864,43.773148148148145,160
865,43.73410404624278,160
866,43.775981524249424,160
867,43.78316032295271,160
868,43.80184331797235,160
869,43.8204833141542,160
870,43.839080459770116,160
871,43.90355912743973,160
872,43.93348623853211,160
873,43.95189003436426,160
874,43.924485125858126,160
875,43.93142857142857,160
876,43.91552511415525,160
877,43.968072976054735,160
878,43.94077448747153,160
879,44.06143344709898,160
880,44.06818181818182,160
881,44.04086265607265,160
882,44.10430839002267,160
883,44.099660249150624,160
884,44.06108597285068,160
885,44.056497175141246,160
886,44.08577878103837,160
887,44.081172491544535,160
888,44.054054054054056,160
889,44.0607424071991,160
890,44.20224719101124,160
891,44.25364758698092,160
892,44.29372197309417,160
893,44.36730123180291,160
894,44.384787472035796,160
895,44.49162011173184,160
896,44.453125,160
897,44.448160535117054,160
898,44.4543429844098,160
899,44.57174638487208,160
900,44.577777777777776,160
901,44.55049944506104,160
902,44.55654101995565,160
903,44.66223698781838,160
904,44.63495575221239,160
905,44.59668508287293,160
906,44.58057395143488,160
907,44.56449834619625,160
908,44.658590308370044,160
909,44.63146314631463,160
910,44.67032967032967,160
911,44.70911086717892,160
912,44.80263157894737,160
913,44.7645125958379,160
914,44.86870897155361,160
915,44.90710382513661,160
916,45.0,160
917,44.95092693565976,160
918,44.94553376906318,160
919,44.99455930359086,160
920,44.94565217391305,160
921,44.88599348534202,160
922,44.97830802603037,160
923,45.03791982665222,160
924,45.02164502164502,160
925,45.08108108108108,160
926,45.172786177105834,160
927,45.14563106796116,160
928,45.161637931034484,160
929,45.1237890204521,160
930,45.10752688172043,160
931,45.12352309344791,160
932,45.15021459227468,160
933,45.12325830653805,160
934,45.096359743040686,160
935,45.32620320855615,160
936,45.2991452991453,160
937,45.261472785485594,160
938,45.25586353944563,160
939,45.29286474973376,160
940,45.287234042553195,160
941,45.28161530286929,160
942,45.30785562632696,160
943,45.31283138918346,160
944,45.317796610169495,160
945,45.32275132275132,160
946,45.30655391120507,160
947,45.3220696937698,160
948,45.27426160337553,160
949,45.30031612223393,160
950,45.36842105263158,160
951,45.41535226077813,160
952,45.430672268907564,160
953,45.40398740818468,160
954,45.44025157232704,160
955,45.403141361256544,160
956,45.40794979079498,160
957,45.45454545454545,160
958,45.45929018789144,160
959,45.45359749739312,160
960,45.479166666666664,160
961,45.473465140478666,160
962,45.55093555093555,160
963,45.57632398753894,160
964,45.54979253112033,160
965,45.5440414507772,160
966,45.62111801242236,160
967,45.63598759048604,160
968,45.650826446280995,160
969,45.6140350877193,160
970,45.577319587628864,160
971,45.550978372811535,160
972,45.565843621399175,160
973,45.59095580678314,160
974,45.64681724845996,160
975,45.733333333333334,160
976,45.70696721311475,160
977,45.67041965199591,160
978,45.70552147239264,160
979,45.669050051072524,160
980,45.63265306122449,160
981,45.596330275229356,160
982,45.60081466395112,160
983,45.676500508646996,160
984,45.68089430894309,160
985,45.64467005076142,160
986,45.66937119675456,160
987,45.62310030395137,160
988,45.77935222672065,160
989,45.78361981799798,160
990,45.78787878787879,160
991,45.81231079717457,160
992,45.756048387096776,160
993,45.78046324269889,160
994,45.80482897384306,160
995,45.869346733668344,160
996,45.833333333333336,160
997,45.84754262788365,160
998,45.89178356713427,160
999,45.87587587587588,160
1000,45.85,160
1001,45.854145854145855,160
1002,45.908183632734534,160
1003,45.932203389830505,160
1004,46.04581673306773,160
1005,46.039800995024876,160
1006,46.113320079522865,160
1007,46.15690168818272,160
1008,46.28968253968254,160
1009,46.31318136769078,160
1010,46.51485148514851,160
1011,46.47873392680514,160
1012,46.43280632411067,160
1013,46.52517275419546,160
1014,46.56804733727811,160
1015,46.669950738916256,160
1016,46.673228346456696,160
1017,46.666666666666664,160
1018,46.650294695481335,160
1019,46.59470068694799,160
1020,46.68627450980392,160
1021,46.67972575905974,160
1022,46.72211350293542,160
1023,46.71554252199414,160
1024,46.66015625,160
1025,46.604878048780485,160
1026,46.55945419103314,160
1027,46.61148977604674,160
1028,46.60505836575876,160
1029,46.559766763848394,160
1030,46.592233009708735,160
1031,46.60523763336566,160
1032,46.598837209302324,160
1033,46.66989351403679,160
1034,46.65377176015474,160
1035,46.65700483091788,160
1036,46.795366795366796,160
1037,46.82738669238187,160
1038,46.79190751445087,160
1039,46.80461982675649,160
1040,46.78846153846154,160
1041,46.75312199807877,160
1042,46.77543186180422,160
1043,46.82646212847555,160
1044,46.81992337164751,160
1045,46.83253588516747,160
1046,46.8546845124283,160
1047,46.838586437440306,160
1048,46.83206106870229,160
1049,46.86367969494757,160
1050,46.87619047619047,160
1051,46.879162702188395,160
1052,46.88212927756654,160
1053,46.87559354226021,160
1054,46.935483870967744,160
1055,46.89099526066351,160
1056,46.95075757575758,160
1057,46.89687795648061,160
1058,46.90926275992439,160
1059,46.902738432483474,160
1060,46.924528301886795,160
1061,46.88972667295005,160
1062,46.845574387947266,160
1063,46.81091251175917,160
1064,46.766917293233085,160
1065,46.76056338028169,160
1066,46.78236397748593,160
1067,46.85098406747891,160
1068,46.87265917602996,160
1069,46.913002806361085,160
1070,46.96261682242991,160
1071,47.030812324929975,160
1072,47.098880597014926,160
1073,47.12954333643989,160
1074,47.09497206703911,160
1075,47.06976744186046,160
1076,47.04460966542751,160
1077,46.991643454039,160
1078,46.975881261595546,160
1079,46.97868396663577,160
1080,46.97222222222222,160
1081,46.95652173913044,160
1082,46.91312384473198,160
1083,46.94367497691597,160
1084,46.964944649446494,160
1085,46.92165898617512,160
1086,46.9060773480663,160
1087,46.982520699172035,160
1088,47.00367647058823,160
1089,46.97887970615243,160
1090,47.00917431192661,160
1091,47.149404216315304,160
1092,47.252747252747255,160
1093,47.21866422689845,160
1094,47.18464351005485,160
1095,47.18721461187214,160
1096,47.20802919708029,160
1097,47.210574293527806,160
1098,47.30418943533698,160
1099,47.27024567788899,160
1100,47.236363636363635,160
1101,47.20254314259764,160
1102,47.19600725952813,160
1103,47.180417044424296,160
1104,47.255434782608695,160
1105,47.23981900452489,160
1106,47.260397830018086,160
1107,47.289972899728994,160
1108,47.31046931407942,160
1109,47.34896302975654,160
1110,47.42342342342342,160
1111,47.434743474347435,160
1112,47.419064748201436,160
1113,47.44833782569631,160
1114,47.459605026929985,160
1115,47.426008968609864,160
1116,47.437275985663085,160
1117,47.47538048343778,160
1118,47.49552772808587,160
1119,47.48882931188561,160
1120,47.464285714285715,160
1121,47.430865298840324,160
1122,47.4331550802139,160
1123,47.45325022261799,160
1124,47.5,160
1125,47.48444444444444,160
1126,47.46003552397868,160
1127,47.44454303460515,160
1128,47.4645390070922,160
1129,47.45792736935341,160
1130,47.47787610619469,160
1131,47.49778956675508,160
1132,47.5,160
1133,47.47572815533981,160
1134,47.55731922398589,160
1135,47.541850220264315,160
1136,47.57922535211268,160
1137,47.59014951627089,160
1138,47.57469244288225,160
1139,47.56804214223003,160
1140,47.55263157894737,160
1141,47.61612620508326,160
1142,47.61821366024518,160
1143,47.63779527559055,160
1144,47.65734265734266,160
1145,47.624454148471614,160
