Number Of Games,Average Reward,High Score
126,-8.095238095238095,10
127,-8.11023622047244,10
128,-8.125,10
129,-8.062015503875969,10
130,-8.0,10
131,-7.862595419847328,10
132,-7.878787878787879,10
133,-7.819548872180451,10
134,-7.835820895522388,10
135,-7.777777777777778,10
136,-7.720588235294118,10
137,-7.591240875912408,10
138,-7.608695652173913,10
139,-7.553956834532374,10
140,-7.428571428571429,10
141,-7.304964539007092,10
142,-7.323943661971831,10
143,-7.2727272727272725,10
144,-7.291666666666667,10
145,-7.241379310344827,10
146,-7.191780821917808,10
147,-7.074829931972789,10
148,-7.027027027027027,10
149,-6.97986577181208,10
150,-6.733333333333333,20
151,-6.754966887417218,20
152,-6.7105263157894735,20
153,-6.73202614379085,20
154,-6.623376623376624,20
155,-6.645161290322581,20
156,-6.602564102564102,20
157,-6.43312101910828,20
158,-6.3924050632911396,20
159,-6.415094339622642,20
160,-6.3125,20
161,-6.149068322981367,20
162,-6.111111111111111,20
163,-5.950920245398773,20
164,-5.975609756097561,20
165,-5.818181818181818,20
166,-5.843373493975903,20
167,-5.748502994011976,20
168,-5.714285714285714,20
169,-5.680473372781065,20
170,-5.529411764705882,20
171,-5.497076023391813,20
172,-5.465116279069767,20
173,-5.491329479768786,20
174,-5.517241379310345,20
175,-5.542857142857143,20
176,-5.340909090909091,20
177,-5.254237288135593,20
178,-5.224719101123595,20
179,-5.195530726256983,20
180,-5.166666666666667,20
181,-5.082872928176796,20
182,-5.1098901098901095,20
183,-5.081967213114754,20
184,-5.054347826086956,20
185,-5.081081081081081,20
186,-5.053763440860215,20
187,-4.81283422459893,25
188,-4.73404255319149,25
189,-4.708994708994709,25
190,-4.7368421052631575,25
191,-4.607329842931938,25
192,-4.583333333333333,25
193,-4.61139896373057,25
194,-4.587628865979381,25
195,-4.512820512820513,25
196,-4.438775510204081,25
197,-4.416243654822335,25
198,-4.444444444444445,25
199,-4.321608040201005,25
200,-4.15,25
201,-3.8308457711442787,35
202,-3.8613861386138613,35
203,-3.793103448275862,35
204,-3.7254901960784315,35
205,-3.658536585365854,35
206,-3.6407766990291264,35
207,-3.526570048309179,35
208,-3.4134615384615383,35
209,-3.3014354066985647,35
210,-3.2857142857142856,35
211,-3.3175355450236967,35
212,-3.349056603773585,35
213,-3.051643192488263,35
214,-3.0841121495327104,35
215,-3.116279069767442,35
216,-3.0555555555555554,35
217,-2.903225806451613,35
218,-2.889908256880734,35
219,-2.4657534246575343,50
220,-2.4545454545454546,50
221,-2.2171945701357467,50
222,-2.1621621621621623,50
223,-1.748878923766816,50
224,-1.6964285714285714,50
225,-1.6444444444444444,50
226,-1.6371681415929205,50
227,-1.497797356828194,50
228,-1.4473684210526316,50
229,-1.3537117903930131,50
230,-1.1304347826086956,50
231,-0.9956709956709957,50
232,-1.0344827586206897,50
233,-0.9871244635193133,50
234,-0.8974358974358975,50
235,-0.8936170212765957,50
236,-0.7627118644067796,50
237,-0.759493670886076,50
238,-0.7142857142857143,50
239,-0.5439330543933054,50
240,-0.2916666666666667,50
241,-0.08298755186721991,50
242,0.04132231404958678,50
243,0.0823045267489712,50
244,0.2459016393442623,50
245,0.2857142857142857,50
246,0.975609756097561,90
247,1.3765182186234817,90
248,1.4112903225806452,90
249,1.5261044176706828,90
250,1.48,90
251,1.7131474103585658,90
252,1.8650793650793651,90
253,1.8972332015810276,90
254,1.968503937007874,90
255,2.0784313725490198,90
256,2.03125,90
257,2.3735408560311284,90
258,2.364341085271318,90
259,2.548262548262548,90
260,2.5384615384615383,90
261,2.835249042145594,90
262,2.9770992366412212,90
263,3.193916349809886,90
264,3.409090909090909,90
265,3.7358490566037736,90
266,3.7218045112781954,90
267,3.6704119850187267,90
268,4.029850746268656,90
269,4.200743494423792,90
270,4.185185185185185,90
271,4.132841328413284,90
272,4.080882352941177,90
273,4.102564102564102,90
274,4.343065693430657,90
275,4.509090909090909,90
276,4.492753623188406,90
277,4.512635379061372,90
278,4.712230215827338,90
279,5.017921146953405,90
280,5.071428571428571,90
281,5.088967971530249,90
282,5.035460992907802,90
283,5.30035335689046,90
284,5.422535211267606,90
285,5.7894736842105265,90
286,5.734265734265734,90
287,5.958188153310105,90
288,6.319444444444445,90
289,6.470588235294118,90
290,6.862068965517241,90
291,7.079037800687285,90
292,7.363013698630137,90
293,7.337883959044369,90
294,7.448979591836735,90
295,7.423728813559322,90
296,7.364864864864865,90
297,7.34006734006734,90
298,7.416107382550336,90
299,7.525083612040134,90
300,7.533333333333333,90
301,7.674418604651163,90
302,7.748344370860927,90
303,7.755775577557756,90
304,7.828947368421052,90
305,7.836065573770492,90
306,7.810457516339869,90
307,7.752442996742671,90
308,7.759740259740259,90
309,7.831715210355987,90
310,7.935483870967742,90
311,7.942122186495177,90
312,7.980769230769231,90
313,8.115015974440894,90
314,8.248407643312103,90
315,8.19047619047619,90
316,8.291139240506329,90
317,8.296529968454259,90
318,8.333333333333334,90
319,8.401253918495298,90
320,8.40625,90
321,8.38006230529595,90
322,8.478260869565217,90
323,8.575851393188854,90
324,8.641975308641975,90
325,8.676923076923076,90
326,8.71165644171779,90
327,8.807339449541285,90
328,8.78048780487805,90
329,8.814589665653495,90
330,8.848484848484848,90
331,8.972809667673715,90
332,9.427710843373495,90
333,9.72972972972973,90
334,9.850299401197605,90
335,10.119402985074627,90
336,10.089285714285714,90
337,10.029673590504451,90
338,10.059171597633137,90
339,10.117994100294986,90
340,10.088235294117647,90
341,10.205278592375366,90
342,10.2046783625731,90
343,10.291545189504372,90
344,10.232558139534884,90
345,10.318840579710145,90
346,10.31791907514451,90
347,10.518731988472622,90
348,10.545977011494253,90
349,10.601719197707736,90
350,10.628571428571428,90
351,10.712250712250713,90
352,10.767045454545455,90
353,10.76487252124646,90
354,10.790960451977401,90
355,11.014084507042254,90
356,11.01123595505618,90
357,11.064425770308123,90
358,11.480446927374302,90
359,11.615598885793872,90
360,11.666666666666666,90
361,11.800554016620499,90
362,11.878453038674033,90
363,11.8732782369146,90
364,11.895604395604396,90
365,11.945205479452055,90
366,11.939890710382514,90
367,11.989100817438691,90
368,12.119565217391305,90
369,12.086720867208673,90
370,12.216216216216216,90
371,12.2911051212938,90
372,12.5,90
373,12.466487935656836,90
374,12.459893048128341,90
375,12.426666666666666,90
376,12.553191489361701,90
377,12.705570291777189,90
378,12.751322751322752,90
379,12.87598944591029,90
380,12.921052631578947,90
381,13.149606299212598,90
382,13.141361256544503,90
383,13.211488250652742,90
384,13.255208333333334,90
385,13.376623376623376,90
386,13.44559585492228,90
387,13.38501291989664,90
388,13.47938144329897,90
389,13.753213367609254,90
390,13.871794871794872,90
391,13.81074168797954,90
392,13.75,90
393,13.740458015267176,90
394,13.730964467005077,90
395,13.721518987341772,90
396,13.83838383838384,90
397,14.130982367758186,90
398,14.321608040201005,90
399,14.31077694235589,90
400,14.275,90
401,14.28927680798005,90
402,14.278606965174129,90
403,14.441687344913152,90
404,14.554455445544555,90
405,14.493827160493828,90
406,14.482758620689655,90
407,14.742014742014742,90
408,14.901960784313726,90
409,15.061124694376527,90
410,15.390243902439025,90
411,15.888077858880779,115
412,15.898058252427184,115
413,15.907990314769975,115
414,16.280193236714975,115
415,16.337349397590362,115
416,16.298076923076923,115
417,16.282973621103118,115
418,16.339712918660286,115
419,16.420047732696897,115
420,16.547619047619047,115
421,16.959619952494062,115
422,17.01421800947867,115
423,17.11583924349882,115
424,17.169811320754718,115
425,17.176470588235293,115
426,17.15962441314554,115
427,17.306791569086652,115
428,17.476635514018692,115
429,17.972027972027973,120
430,18.0,120
431,18.306264501160094,120
432,18.72685185185185,120
433,19.05311778290993,120
434,19.193548387096776,120
435,19.310344827586206,120
436,19.357798165137616,120
437,19.908466819221967,135
438,19.863013698630137,135
439,20.0,135
440,20.272727272727273,135
441,20.226757369614514,135
442,20.20361990950226,135
443,20.18058690744921,135
444,20.405405405405407,135
445,20.426966292134832,135
446,20.47085201793722,135
447,20.648769574944073,135
448,20.602678571428573,135
449,20.601336302895323,135
450,20.533333333333335,135
451,20.48780487804878,135
452,20.77433628318584,135
453,21.280353200883003,135
454,21.34361233480176,135
455,21.318681318681318,135
456,21.38157894736842,135
457,21.88183807439825,135
458,21.83406113537118,135
459,21.982570806100217,135
460,22.08695652173913,135
461,22.147505422993493,135
462,22.22943722943723,135
463,22.24622030237581,135
464,22.32758620689655,135
465,22.322580645161292,135
466,22.296137339055793,135
467,22.35546038543897,135
468,22.521367521367523,135
469,22.601279317697227,135
470,22.78723404255319,135
471,23.099787685774945,135
472,23.072033898305083,135
473,23.06553911205074,135
474,23.059071729957807,135
475,23.13684210526316,135
476,23.172268907563026,135
477,23.165618448637318,135
478,23.200836820083683,135
479,23.25678496868476,135
480,23.1875,135
481,23.388773388773387,135
482,23.526970954356848,135
483,23.561076604554867,135
484,23.65702479338843,135
485,23.7319587628866,135
486,23.82716049382716,135
487,23.942505133470227,135
488,23.975409836065573,135
489,24.06952965235174,135
490,24.122448979591837,135
491,24.073319755600814,135
492,24.1260162601626,135
493,24.239350912778903,135
494,24.291497975708502,135
495,24.262626262626263,135
496,24.213709677419356,135
497,24.386317907444667,135
498,24.377510040160644,135
499,24.609218436873746,135
500,24.58,135
501,24.730538922155688,135
502,25.0398406374502,135
503,25.24850894632207,135
504,25.357142857142858,135
505,25.386138613861387,135
506,25.31620553359684,135
507,25.404339250493095,135
508,25.393700787401574,135
509,25.442043222003928,135
510,25.54901960784314,135
511,25.518590998043052,135
512,25.52734375,135
513,25.71150097465887,135
514,25.85603112840467,135
515,25.941747572815533,135
516,26.085271317829456,135
517,26.11218568665377,135
518,26.06177606177606,135
519,26.319845857418112,135
520,26.51923076923077,135
521,26.813819577735124,135
522,26.800766283524904,135
523,26.90248565965583,135
524,26.85114503816794,135
525,27.238095238095237,135
526,27.224334600760457,135
527,27.4573055028463,135
528,27.518939393939394,135
529,27.618147448015122,135
530,27.79245283018868,135
531,28.00376647834275,135
532,28.101503759398497,135
533,28.31144465290807,135
534,28.44569288389513,135
535,28.373831775700936,135
536,28.955223880597014,175
537,28.93854748603352,175
538,29.12639405204461,175
539,29.165120593692023,175
540,29.166666666666668,175
541,29.11275415896488,175
542,29.059040590405903,175
543,29.189686924493554,175
544,29.227941176470587,175
545,29.28440366972477,175
546,29.5970695970696,175
547,29.561243144424132,175
548,29.76277372262774,175
549,29.981785063752277,175
550,30.163636363636364,175
551,30.29038112522686,175
552,30.36231884057971,175
553,30.596745027124776,175
554,30.75812274368231,175
555,30.7027027027027,175
556,30.68345323741007,175
557,30.843806104129264,175
558,30.89605734767025,175
559,30.930232558139537,175
560,31.178571428571427,175
561,31.21212121212121,175
562,31.17437722419929,175
563,31.33214920071048,175
564,31.31205673758865,175
565,31.575221238938052,175
566,31.57243816254417,175
567,31.552028218694886,175
568,31.725352112676056,175
569,31.739894551845342,175
570,31.842105263157894,175
571,32.066549912434326,175
572,32.04545454545455,175
573,32.303664921465966,175
574,32.5609756097561,175
575,32.55652173913043,175
576,32.56944444444444,175
577,32.512998266897746,175
578,32.85467128027682,175
579,32.832469775474955,175
580,32.827586206896555,175
581,33.04647160068847,175
582,33.24742268041237,175
583,33.2418524871355,175
584,33.236301369863014,175
585,33.24786324786325,175
586,33.3617747440273,175
587,33.373083475298124,175
588,33.36734693877551,175
589,33.378607809847196,175
590,33.3728813559322,175
591,33.333333333333336,175
592,33.41216216216216,175
593,33.37268128161889,175
594,33.417508417508415,175
595,33.36134453781513,175
596,33.33892617449664,175
597,33.28308207705193,175
598,33.37792642140468,175
599,33.45575959933222,175
600,33.416666666666664,175
601,33.86023294509151,175
602,33.93687707641196,175
603,34.34494195688225,175
604,34.40397350993378,175
605,34.3801652892562,175
606,34.62046204620462,175
607,34.64579901153213,175
608,34.786184210526315,175
609,34.76190476190476,175
610,35.0655737704918,175
611,35.05728314238952,175
612,35.032679738562095,175
613,35.02446982055465,175
614,35.17915309446254,175
615,35.31707317073171,175
616,35.357142857142854,175
617,35.380875202593195,175
618,35.420711974110034,175
619,35.54119547657512,175
620,35.54838709677419,175
621,35.84541062801932,175
622,35.98070739549839,175
623,36.40449438202247,175
624,36.618589743589745,175
625,36.576,175
626,36.5814696485623,175
627,36.61881977671452,175
628,36.8312101910828,175
629,36.82034976152623,175
630,36.95238095238095,175
631,37.00475435816165,175
632,37.24683544303797,175
633,37.37756714060031,175
634,37.3186119873817,175
635,37.37007874015748,175
636,37.38993710691824,175
637,37.8021978021978,175
638,37.86833855799373,175
639,38.01251956181534,175
640,38.203125,175
641,38.26833073322933,175
642,38.504672897196265,175
643,38.67807153965786,175
644,38.63354037267081,175
645,38.8062015503876,175
646,38.93188854489164,175
647,38.964451313755795,175
648,38.93518518518518,175
649,38.96764252696456,175
650,39.215384615384615,175
651,39.30875576036866,175
652,39.47852760736196,175
653,39.57120980091884,175
654,39.6177370030581,175
655,39.57251908396947,175
656,39.771341463414636,175
657,39.817351598173516,175
658,39.77203647416413,175
659,39.90895295902883,175
660,39.984848484848484,175
661,40.07564296520424,175
662,40.090634441087616,175
663,40.13574660633484,175
664,40.256024096385545,175
665,40.37593984962406,175
666,40.48048048048048,175
667,40.569715142428784,175
668,40.62874251497006,175
669,40.582959641255606,175
670,40.701492537313435,175
671,40.864381520119224,175
672,40.86309523809524,175
673,41.06983655274889,175
674,41.32047477744807,175
675,41.37777777777778,175
676,41.405325443786985,175
677,41.344165435745936,175
678,41.4306784660767,175
679,41.51693667157585,175
680,41.588235294117645,175
681,41.541850220264315,175
682,41.53958944281525,175
683,41.50805270863836,175
684,41.52046783625731,175
685,41.48905109489051,175
686,41.51603498542274,175
687,41.58660844250364,175
688,41.627906976744185,175
689,41.79970972423803,175
690,41.72463768115942,175
691,41.76555716353111,175
692,41.76300578034682,175
693,41.77489177489178,175
694,41.74351585014409,175
695,41.78417266187051,175
696,41.82471264367816,175
697,42.022955523672884,175
698,42.02005730659026,175
699,42.04577968526466,175
700,42.042857142857144,175
701,42.16833095577746,175
702,42.15099715099715,175
703,42.13371266002845,175
704,42.15909090909091,175
705,42.198581560283685,175
706,42.124645892351275,175
707,42.07920792079208,175
708,42.07627118644068,175
709,42.073342736248236,175
710,42.098591549295776,175
711,42.23628691983122,175
712,42.28932584269663,175
713,42.342215988779806,175
714,42.36694677871149,175
715,42.39160839160839,175
716,42.3463687150838,175
717,42.32914923291492,175
718,42.381615598885794,175
719,42.33657858136301,175
720,42.34722222222222,175
721,42.413314840499304,175
722,42.42382271468144,175
723,42.43430152143845,175
724,42.40331491712707,175
725,42.37241379310345,175
726,42.396694214876035,175
727,42.393397524071524,175
728,42.48626373626374,175
729,42.53772290809328,175
730,42.56164383561644,175
731,42.64021887824897,175
732,42.88251366120219,175
733,42.91950886766712,175
734,42.915531335149865,175
735,42.97959183673469,175
736,42.96195652173913,175
737,42.957937584803254,175
738,43.116531165311656,175
739,43.08525033829499,175
740,43.0945945945946,175
741,43.13090418353576,175
742,43.20754716981132,175
743,43.216689098250335,175
744,43.15860215053763,175
745,43.11409395973154,175
746,43.06970509383378,175
747,43.02543507362785,175
748,43.155080213903744,175
749,43.12416555407209,175
750,43.29333333333334,175
751,43.328894806924104,175
752,43.40425531914894,175
753,43.54581673306773,175
754,43.48806366047745,175
755,43.5364238410596,175
756,43.50529100529101,175
757,43.52708058124174,175
758,43.53562005277045,175
759,43.47826086956522,175
760,43.48684210526316,175
761,43.56110381077529,175
762,43.56955380577428,175
763,43.53866317169069,175
764,43.52094240837696,175
765,43.69934640522876,175
766,43.77284595300261,175
767,43.79400260756193,175
768,43.763020833333336,175
769,43.927178153446036,175
770,44.246753246753244,175
771,44.31906614785992,175
772,44.37823834196891,175
773,44.54075032341527,175
774,44.71576227390181,175
775,44.73548387096774,175
776,44.858247422680414,175
777,44.85199485199485,175
778,44.91002570694087,175
779,44.929396662387674,175
780,44.91025641025641,175
781,44.942381562099875,175
782,44.8849104859335,175
783,44.86590038314176,175
784,44.923469387755105,175
785,44.92993630573248,175
786,44.87277353689567,175
787,44.81575603557815,175
788,44.77157360406091,175
789,44.955640050697085,175
790,44.9746835443038,175
791,45.08217446270544,175
792,45.07575757575758,175
793,45.271122320302645,175
794,45.32745591939547,175
795,45.270440251572325,175
796,45.26381909547739,175
797,45.31994981179423,175
798,45.388471177944865,175
799,45.406758448060074,175
800,45.4375,175
801,45.51810237203495,175
802,45.53615960099751,175
803,45.75342465753425,175
804,45.77114427860697,175
805,45.98757763975155,175
806,46.10421836228288,175
807,46.17100371747212,175
808,46.12623762376238,175
809,46.168108776267,175
810,46.27160493827161,175
811,46.26387176325524,175
812,46.3423645320197,175
813,46.420664206642066,175
814,46.42506142506142,175
815,46.5521472392638,175
816,46.61764705882353,175
817,46.59730722154223,175
818,46.71149144254279,175
819,46.75213675213675,175
820,46.76829268292683,175
821,46.833130328867234,175
822,46.873479318734795,175
823,46.86512758201701,175
824,46.929611650485434,175
825,46.88484848484848,175
826,46.997578692493946,175
827,46.98911729141475,175
828,47.06521739130435,175
829,47.153196622436674,175
830,47.1566265060241,175
831,47.23225030084236,175
832,47.30769230769231,175
833,47.25090036014406,175
834,47.3621103117506,175
835,47.41317365269461,175
836,47.39234449760765,175
837,47.479091995221026,175
838,47.56563245823389,175
839,47.60429082240763,175
840,47.57142857142857,175
841,47.59809750297265,175
842,47.565320665083135,175
843,47.556346381969156,175
844,47.68957345971564,175
845,47.66863905325444,175
846,47.635933806146575,175
847,47.650531286894925,175
848,47.594339622641506,175
849,47.73851590106007,175
850,47.88235294117647,175
851,47.95534665099883,175
852,48.028169014084504,175
853,48.18288393903869,175
854,48.266978922716625,175
855,48.36257309941521,175
856,48.3177570093458,175
857,48.33138856476079,175
858,48.27505827505828,175
859,48.32363213038417,175
860,48.325581395348834,175
861,48.32752613240418,175
862,48.30626450116009,175
863,48.37775202780997,175
864,48.35648148148148,175
865,48.346820809248555,175
866,48.314087759815244,175
867,48.339100346020764,175
868,48.27188940092166,175
869,48.296892980437285,175
870,48.264367816091955,175
871,48.289322617680824,175
872,48.29128440366973,175
873,48.304696449026345,175
874,48.29519450800915,175
875,48.25142857142857,175
876,48.242009132420094,175
877,48.24401368301026,175
878,48.28018223234624,175
879,48.236632536973836,175
880,48.32954545454545,175
881,48.365493757094214,175
882,48.34467120181406,175
883,48.45979614949037,175
884,48.43891402714932,175
885,48.440677966101696,175
886,48.419864559819416,175
887,48.37655016910936,175
888,48.42342342342342,175
889,48.425196850393704,175
890,48.39325842696629,175
891,48.40628507295174,175
892,48.36322869955157,175
893,48.32026875699888,175
894,48.31096196868009,175
895,48.391061452513966,175
896,48.4375,175
897,48.439241917502784,175
898,48.507795100222715,175
899,48.509454949944384,175
900,48.51111111111111,175
901,48.568257491675915,175
902,48.61419068736142,175
903,48.58250276854928,175
904,48.60619469026549,175
905,48.68508287292818,175
906,48.70860927152318,175
907,48.66593164277839,175
908,48.78854625550661,175
909,48.767876787678766,175
910,48.8021978021978,175
911,48.81448957189901,175
912,48.79385964912281,175
913,48.795180722891565,175
914,48.796498905908095,175
915,48.78688524590164,175
916,48.73362445414847,175
917,48.7350054525627,175
918,48.77995642701525,175
919,48.84657236126224,175
920,48.858695652173914,175
921,48.816503800217156,175
922,48.915401301518436,175
923,48.894907908992415,175
924,48.874458874458874,175
925,48.95135135135135,175
926,48.909287257019436,175
927,48.975188781014026,175
928,49.0301724137931,175
929,49.02045209903122,175
930,48.97849462365591,175
931,48.97959183673469,175
932,48.98068669527897,175
933,48.97106109324759,175
934,49.07922912205567,175
935,49.037433155080215,175
936,49.05982905982906,175
937,49.02881536819637,175
938,49.02985074626866,175
939,49.06283280085197,175
940,49.0531914893617,175
941,49.086078639744954,175
942,49.06581740976645,175
943,49.10922587486744,175
944,49.184322033898304,175
945,49.20634920634921,175
946,49.18604651162791,175
947,49.19746568109821,175
948,49.37763713080169,175
949,49.40990516332982,175
950,49.34736842105263,175
951,49.369085173501574,175
952,49.42226890756302,175
953,49.39139559286464,175
954,49.496855345911946,175
955,49.46596858638743,175
956,49.51882845188285,175
957,49.50888192267502,175
958,49.53027139874739,175
959,49.50990615224192,175
960,49.46875,175
961,49.54214360041623,175
962,49.57380457380457,175
963,49.66770508826583,175
964,49.678423236514526,175
965,49.66839378238342,175
966,49.68944099378882,175
967,49.648397104446744,175
968,49.61776859504132,175
969,49.6594427244582,175
970,49.72164948453608,175
971,49.927909371781666,175
972,50.03086419753087,175
973,49.989722507708116,175
974,50.0,175
975,50.0,175
976,50.05122950819672,175
977,50.0,175
978,50.0920245398773,175
979,50.06128702757916,175
980,50.06122448979592,175
981,50.01019367991845,175
982,50.010183299389,175
983,50.040691759918616,175
984,50.040650406504064,175
985,50.07106598984772,175
986,50.11156186612576,175
987,50.212765957446805,175
988,50.27327935222672,175
989,50.30333670374115,175
990,50.26262626262626,175
991,50.252270433905146,175
992,50.221774193548384,175
993,50.22155085599194,175
994,50.23138832997988,175
995,50.28140703517588,175
996,50.291164658634536,175
997,50.300902708124376,175
998,50.28056112224449,175
999,50.28028028028028,175
1000,50.3,175
1001,50.31968031968032,175
1002,50.33932135728543,175
1003,50.34895314057827,175
1004,50.42828685258964,175
1005,50.58706467661692,175
1006,50.70576540755467,175
1007,50.80436941410129,175
1008,50.87301587301587,175
1009,50.89197224975223,175
1010,50.89108910891089,175
1011,50.96933728981207,175
1012,50.92885375494071,175
1013,50.99703849950642,175
1014,50.9861932938856,175
1015,51.03448275862069,175
1016,51.11220472440945,175
1017,51.140609636184855,175
1018,51.11001964636542,175
1019,51.099116781157996,175
1020,51.19607843137255,175
1021,51.1949069539667,175
1022,51.183953033268104,175
1023,51.15347018572825,175
1024,51.162109375,175
1025,51.229268292682924,175
1026,51.24756335282651,175
1027,51.25608568646543,175
1028,51.284046692607006,175
1029,51.243926141885325,175
1030,51.262135922330096,175
1031,51.251212415130944,175
1032,51.25968992248062,175
1033,51.210067763794775,175
1034,51.20889748549323,175
1035,51.23671497584541,175
1036,51.21621621621622,175
1037,51.224686595949855,175
1038,51.204238921001924,175
1039,51.17420596727623,175
1040,51.125,175
1041,51.16234390009606,175
1042,51.23800383877159,175
1043,51.2176414189837,175
1044,51.16858237547893,175
1045,51.38755980861244,175
1046,51.434034416826,175
1047,51.48997134670487,175
1048,51.52671755725191,175
1049,51.56339370829361,175
1050,51.58095238095238,175
1051,51.54138915318744,175
1052,51.55893536121673,175
1053,51.53846153846154,175
1054,51.59392789373814,175
1055,51.573459715639814,175
1056,51.59090909090909,175
1057,51.67455061494797,175
1058,51.69187145557656,175
1059,51.671388101983005,175
1060,51.70754716981132,175
1061,51.668237511781335,175
1062,51.63841807909605,175
1063,51.6274694261524,175
1064,51.61654135338346,175
1065,51.652582159624416,175
1066,51.74484052532833,175
1067,51.70571696344892,175
1068,51.835205992509366,175
1069,51.85219831618335,175
1070,51.91588785046729,175
1071,52.02614379084967,175
1072,51.98694029850746,175
1073,51.96644920782852,175
1074,52.001862197392924,175
1075,52.009302325581395,175
1076,52.03531598513011,175
1077,51.987000928505104,175
1078,52.06864564007421,175
1079,52.07599629286376,175
1080,52.0462962962963,175
1081,52.025901942645696,175
1082,52.07024029574861,175
1083,52.068328716528164,175
1084,52.08487084870849,175
1085,52.064516129032256,175
1086,52.05340699815838,175
1087,52.042318307267706,175
1088,52.095588235294116,175
1089,52.0752984389348,175
1090,52.04587155963303,175
1091,52.05316223648029,175
1092,52.07875457875458,175
1093,52.131747483989024,175
1094,52.157221206581355,175
1095,52.12785388127854,175
1096,52.08029197080292,175
1097,52.09662716499544,175
1098,52.10382513661202,175
1099,52.11101000909918,175
1100,52.10909090909091,175
1101,52.08900999091735,175
1102,52.12341197822141,175
1103,52.14868540344515,175
1104,52.1286231884058,175
1105,52.19004524886878,175
1106,52.24231464737794,175
1107,52.24028906955736,175
1108,52.265342960288805,175
1109,52.31740306582507,175
1110,52.4054054054054,175
1111,52.394239423942395,175
1112,52.356115107913666,175
1113,52.309074573225516,175
1114,52.27109515260323,175
1115,52.2780269058296,175
1116,52.24014336917563,175
1117,52.23813786929275,175
1118,52.21824686940966,175
1119,52.21626452189455,175
1120,52.267857142857146,175
1121,52.24799286351472,175
1122,52.23707664884135,175
1123,52.226179875333926,175
1124,52.19750889679715,175
1125,52.24,175
1126,52.19360568383659,175
1127,52.17391304347826,175
1128,52.234042553191486,175
1129,52.32949512843224,175
1130,52.43362831858407,175
1131,52.59062776304155,175
1132,52.64134275618375,175
1133,52.58605472197705,175
1134,52.55731922398589,175
1135,52.54625550660793,175
1136,52.50880281690141,175
1137,52.45382585751979,175
1138,52.434094903339194,175
1139,52.40561896400351,175
1140,52.42982456140351,175
1141,52.41016652059597,175
1142,52.408056042031525,175
1143,52.39720034995626,175
1144,52.49125874125874,175
1145,52.47161572052402,175
1146,52.45200698080279,175
1147,52.41499564080209,175
1148,52.45644599303136,175
1149,52.47171453437772,175
