Number Of Games,Average Reward,High Score
432,19.49074074074074,140
433,19.422632794457275,140
434,19.53917050691244,140
435,19.563218390804597,140
436,19.63302752293578,140
437,19.633867276887873,140
438,19.61187214611872,140
439,19.79498861047836,140
440,20.0,140
441,20.158730158730158,140
442,20.384615384615383,140
443,20.677200902934537,140
444,20.81081081081081,140
445,20.9438202247191,140
446,20.96412556053812,140
447,21.02908277404922,140
448,21.138392857142858,140
449,21.11358574610245,140
450,21.066666666666666,140
451,21.108647450110865,140
452,21.216814159292035,140
453,21.214128035320087,140
454,21.18942731277533,140
455,21.45054945054945,140
456,21.44736842105263,140
457,21.422319474835888,140
458,21.46288209606987,140
459,21.69934640522876,140
460,22.065217391304348,140
461,22.27765726681128,140
462,22.4025974025974,140
463,22.63498920086393,140
464,22.69396551724138,140
465,23.010752688172044,140
466,23.390557939914164,140
467,23.340471092077088,140
468,23.418803418803417,140
469,23.795309168443495,140
470,23.74468085106383,140
471,23.75796178343949,140
472,23.89830508474576,140
473,23.932346723044397,140
474,23.924050632911392,140
475,24.021052631578947,140
476,24.180672268907564,140
477,24.31865828092243,140
478,24.351464435146443,140
479,24.384133611691023,140
480,24.520833333333332,140
481,24.698544698544698,140
482,24.730290456431536,140
483,24.96894409937888,140
484,25.020661157024794,140
485,25.15463917525773,140
486,25.473251028806583,140
487,26.098562628336754,170
488,26.10655737704918,170
489,26.196319018404907,170
490,26.3265306122449,170
491,26.619144602851325,170
492,26.6260162601626,170
493,26.69371196754564,170
494,26.983805668016196,170
495,27.151515151515152,170
496,27.43951612903226,170
497,27.404426559356136,170
498,27.610441767068274,170
499,27.895791583166332,170
500,27.88,170
501,27.924151696606785,170
502,27.92828685258964,170
503,27.8727634194831,170
504,27.817460317460316,170
505,28.019801980198018,170
506,28.41897233201581,170
507,28.796844181459566,170
508,29.094488188976378,170
509,29.44990176817289,170
510,29.647058823529413,170
511,29.863013698630137,170
512,30.1171875,170
513,30.31189083820663,170
514,30.291828793774318,170
515,30.29126213592233,170
516,30.329457364341085,170
517,30.34816247582205,170
518,30.656370656370655,170
519,30.71290944123314,170
520,30.692307692307693,170
521,30.652591170825335,170
522,30.804597701149426,170
523,30.78393881453155,170
524,30.896946564885496,170
525,31.02857142857143,170
526,31.026615969581748,170
527,30.986717267552184,170
528,31.25,170
529,31.361058601134214,170
530,31.37735849056604,170
531,31.318267419962336,170
532,31.541353383458645,170
533,31.70731707317073,170
534,31.89138576779026,170
535,31.925233644859812,170
536,31.921641791044777,170
537,31.973929236499067,170
538,32.00743494423792,170
539,32.04081632653061,170
540,32.2037037037037,170
541,32.42144177449168,170
542,32.38007380073801,170
543,32.394106813996316,170
544,32.5,170
545,32.51376146788991,170
546,32.67399267399267,170
547,32.70566727605119,170
548,32.66423357664234,170
549,32.82331511839708,170
550,32.836363636363636,170
551,32.9038112522686,170
552,33.06159420289855,170
553,33.49005424954792,170
554,33.42960288808664,170
555,33.549549549549546,170
556,33.5431654676259,170
557,33.572710951526034,170
558,33.53046594982079,170
559,33.524150268336314,170
560,33.732142857142854,170
561,33.74331550802139,170
562,33.86120996441281,170
563,33.8898756660746,170
564,33.847517730496456,170
565,33.84070796460177,170
566,33.99293286219081,170
567,34.00352733686067,170
568,34.03169014084507,170
569,34.0597539543058,170
570,34.21052631578947,170
571,34.37828371278459,170
572,34.42307692307692,170
573,34.3630017452007,170
574,34.51219512195122,170
575,34.573913043478264,170
576,34.704861111111114,170
577,34.766031195840554,170
578,34.844290657439444,170
579,34.766839378238345,170
580,35.172413793103445,170
581,35.21514629948365,170
582,35.30927835051546,170
583,35.506003430531734,170
584,35.47945205479452,170
585,35.41880341880342,170
586,35.49488054607509,170
587,35.43441226575809,170
588,35.40816326530612,170
589,35.85738539898132,170
590,35.898305084745765,170
591,35.888324873096444,170
592,36.148648648648646,170
593,36.104553119730184,170
594,36.26262626262626,170
595,36.33613445378151,170
596,36.2751677852349,170
597,36.59966499162479,170
598,36.63879598662207,170
599,36.59432387312187,170
600,36.583333333333336,170
601,36.55574043261231,170
602,36.627906976744185,170
603,36.58374792703151,170
604,36.62251655629139,170
605,36.54545454545455,170
606,36.48514851485149,170
607,36.62273476112026,170
608,37.1875,195
609,37.22495894909688,195
610,37.16393442622951,195
611,37.315875613747956,195
612,37.27124183006536,195
613,37.22675367047308,195
614,37.214983713355046,195
615,37.15447154471545,195
616,37.15909090909091,195
617,37.14748784440843,195
618,37.31391585760518,195
619,37.399030694668824,195
620,37.33870967741935,195
621,37.34299516908212,195
622,37.508038585209,195
623,37.54414125200642,195
624,37.64423076923077,195
625,37.68,195
626,37.635782747603834,195
627,37.8628389154705,195
628,38.20063694267516,195
629,38.12400635930047,195
630,38.17460317460318,195
631,38.335974643423135,195
632,38.71835443037975,195
633,38.73617693522907,195
634,38.91167192429022,195
635,38.881889763779526,195
636,39.10377358490566,195
637,39.293563579277865,195
638,39.310344827586206,195
639,39.358372456964005,195
640,39.484375,195
641,39.500780031201245,195
642,39.50155763239876,195
643,39.4556765163297,195
644,39.48757763975155,195
645,39.42635658914729,195
646,39.44272445820433,195
647,39.50540958268934,195
648,39.49074074074074,195
649,39.58397534668721,195
650,39.87692307692308,195
651,39.86175115207373,195
652,40.030674846625764,195
653,40.09188361408882,195
654,40.16819571865443,195
655,40.2442748091603,195
656,40.48780487804878,195
657,40.62404870624049,195
658,40.714285714285715,195
659,40.667678300455236,195
660,40.81818181818182,195
661,40.801815431164904,195
662,41.05740181268882,195
663,41.07088989441931,195
664,41.09939759036145,195
665,41.21804511278196,195
666,41.231231231231234,195
667,41.34932533733134,195
668,41.452095808383234,195
669,41.52466367713004,195
670,41.74626865671642,195
671,42.17585692995529,195
672,42.142857142857146,195
673,42.09509658246657,195
674,42.017804154302674,195
675,42.22222222222222,195
676,42.23372781065089,195
677,42.28951255539143,195
678,42.33038348082596,195
679,42.577319587628864,195
680,42.5735294117647,195
681,42.5697503671072,195
682,42.65395894428153,195
683,42.66471449487555,195
684,43.01169590643275,195
685,43.22627737226277,195
686,43.25072886297376,195
687,43.42066957787482,195
688,43.372093023255815,195
689,43.483309143686505,195
690,43.82608695652174,195
691,44.06657018813314,195
692,44.27745664739884,195
693,44.502164502164504,195
694,44.55331412103747,195
695,44.67625899280576,195
696,44.798850574712645,195
697,44.748923959827835,195
698,44.67048710601719,195
699,44.84978540772532,195
