Number Of Games,Average Reward,High Score
1,-10.0,0
2,-10.0,0
3,-10.0,0
4,-10.0,0
5,-10.0,0
6,-10.0,0
7,-10.0,0
8,-10.0,0
9,-10.0,0
10,-10.0,0
11,-10.0,0
12,-10.0,0
13,-10.0,0
14,-10.0,0
15,-9.333333333333334,5
16,-8.75,5
17,-8.823529411764707,5
18,-8.88888888888889,5
19,-8.947368421052632,5
20,-9.0,5
21,-8.571428571428571,5
22,-8.636363636363637,5
23,-8.695652173913043,5
24,-8.75,5
25,-8.8,5
26,-8.461538461538462,5
27,-8.518518518518519,5
28,-8.571428571428571,5
29,-8.275862068965518,5
30,-8.333333333333334,5
31,-8.387096774193548,5
32,-8.4375,5
33,-8.484848484848484,5
34,-8.529411764705882,5
35,-8.285714285714286,5
36,-8.333333333333334,5
37,-8.378378378378379,5
38,-8.421052631578947,5
39,-8.205128205128204,5
40,-8.25,5
41,-7.804878048780488,10
42,-7.619047619047619,10
43,-7.674418604651163,10
44,-7.7272727272727275,10
45,-7.777777777777778,10
46,-7.608695652173913,10
47,-7.659574468085107,10
48,-7.083333333333333,15
49,-6.938775510204081,15
50,-6.4,15
51,-6.470588235294118,15
52,-6.153846153846154,15
53,-6.226415094339623,15
54,-6.111111111111111,15
55,-5.2727272727272725,25
56,-5.357142857142857,25
57,-5.2631578947368425,25
58,-5.344827586206897,25
59,-3.559322033898305,55
60,-3.0,55
61,-3.1147540983606556,55
62,-2.4193548387096775,55
63,-0.7936507936507936,55
64,1.25,70
65,2.1538461538461537,70
66,3.3333333333333335,70
67,4.029850746268656,70
68,7.647058823529412,130
69,8.115942028985508,130
70,8.714285714285714,130
71,8.450704225352112,130
72,8.61111111111111,130
73,8.493150684931507,130
74,10.27027027027027,130
75,10.8,130
76,11.052631578947368,130
77,11.688311688311689,130
78,12.820512820512821,130
79,13.79746835443038,130
80,14.125,130
81,17.65432098765432,155
82,18.902439024390244,155
83,19.63855421686747,155
84,20.952380952380953,155
85,21.058823529411764,155
86,21.046511627906977,155
87,22.988505747126435,155
88,23.522727272727273,155
89,23.820224719101123,155
90,23.88888888888889,155
91,25.714285714285715,155
92,26.630434782608695,155
93,26.451612903225808,155
94,27.872340425531913,155
95,29.68421052631579,155
96,31.458333333333332,155
97,32.371134020618555,155
98,32.857142857142854,155
99,33.73737373737374,155
100,33.3,155
101,33.16831683168317,155
102,32.84313725490196,155
103,33.689320388349515,155
104,34.42307692307692,155
105,34.95238095238095,155
106,36.0377358490566,155
107,38.41121495327103,155
108,39.351851851851855,155
109,38.99082568807339,155
110,42.09090909090909,195
111,42.16216216216216,195
112,42.05357142857143,195
113,42.21238938053097,195
114,43.07017543859649,195
115,44.43478260869565,195
116,44.827586206896555,195
117,46.324786324786324,195
118,47.96610169491525,195
119,47.563025210084035,195
120,47.583333333333336,195
121,48.34710743801653,195
122,48.032786885245905,195
123,49.83739837398374,195
124,50.96774193548387,195
